0.0033333333333333335 0.0028872397745254926 0.0033333271604972566
0.006666666666666667 0.005777419754481702 0.006666617284060357
0.010000000000000002 0.008673480145299343 0.009999833334166666
0.013333333333333334 0.011578361152409122 0.013332938275116585
0.016666666666666666 0.014495002981241763 0.01666589507244506
0.020000000000000004 0.017426345837227984 0.019998666693333084
0.023333333333333334 0.020375329925798484 0.023331216107019145
0.02666666666666667 0.023344895452384 0.02666350628521072
0.03 0.02633798262241522 0.02999550020249566
0.03333333333333333 0.029357531641322883 0.03332716083675362
0.03666666666666667 0.03240648271453769 0.03665845116956737
0.04000000000000001 0.03548777604749037 0.03998933418663417
0.043333333333333335 0.038604351845611624 0.043319772878176954
0.04666666666666667 0.041759150314332166 0.046649730239355675
0.05 0.044955111659082725 0.04997916927067833
0.05333333333333334 0.048195176085294 0.05330805297841217
0.05666666666666667 0.051482283798396714 0.056636344374994686
0.06 0.05481937500382159 0.059964006479444595
0.06333333333333334 0.05820938990699932 0.06329100231777278
0.06666666666666667 0.061655268713360634 0.066617294923393
0.06999999999999999 0.06515995162833624 0.06994284733753275
0.07333333333333333 0.06872637885735688 0.07326762260964392
0.07666666666666667 0.07235749060585325 0.0765915837978132
0.08000000000000002 0.07605622707925605 0.07991469396917271
0.08333333333333334 0.07982552848299601 0.08323691620031026
0.08666666666666667 0.08366833502250384 0.08655821357767972
0.09000000000000001 0.08758758690321024 0.08987854919801105
0.09333333333333334 0.09158622433054597 0.09319788616872042
0.09666666666666668 0.0956671875099417 0.09651618760832008
0.1 0.09983341664682815 0.09983341664682815
0.10333333333333333 0.10399185730503689 0.10314953642617836
0.10666666666666667 0.10805037644737436 0.10646451010062949
0.11000000000000001 0.1120132963777337 0.10977830083717482
0.11333333333333334 0.11588493940000792 0.11309087181595136
0.11666666666666667 0.11966962781809022 0.11640218623064898
0.12000000000000001 0.12337168393587361 0.11971220728891938
0.12333333333333334 0.1269954300572512 0.12302089821278482
0.12666666666666668 0.13054518848611613 0.12632822223904688
0.13 0.13402528152636148 0.12963414261969486
0.13333333333333333 0.13744003148188033 0.13293862262231407
0.13666666666666666 0.14079376065656576 0.13624162553049404
0.14 0.1440907913543109 0.1395431146442365
0.14333333333333334 0.14733544587900885 0.14284305328036292
0.14666666666666667 0.1505320465345527 0.1461414047729225
0.15000000000000002 0.15368491562483552 0.14943813247359924
0.15333333333333335 0.15679837545375036 0.15273319975211924
0.15666666666666668 0.1598767483251905 0.15602656999665776
0.16 0.16292435654304885 0.15931820661424598
0.16333333333333333 0.16594552241121854 0.16260807303117755
0.16666666666666669 0.16894456823359272 0.16589613269341505
0.16999999999999998 0.17192581631406445 0.169182349066996
0.17333333333333334 0.17489358895652687 0.17246668563843903
0.1766666666666667 0.17785220846487299 0.17574910591514933
0.18000000000000002 0.180805997142996 0.1790295734258242
0.18333333333333335 0.18375927729478897 0.18230805172085843
0.18666666666666668 0.18671637122414497 0.18558450437274915
0.19 0.18968160123495706 0.18885889497650057
0.19333333333333336 0.19265928963111845 0.19213118715002864
0.19666666666666668 0.1956537587165221 0.19540134453456498
0.2 0.19866933079506122 0.19866933079506122
0.20333333333333334 0.2017094071407915 0.20193510962059258
0.20666666666666667 0.2047737049084195 0.2051986447247612
0.21000000000000002 0.2078610202228144 0.20845989984609958
0.21333333333333335 0.21097014920884535 0.2117188387484732
0.21666666666666667 0.21409988799138158 0.2149754252214833
0.22 0.21724903269529214 0.21822962308086932
0.22333333333333333 0.22041637944544631 0.22148139616891072
0.22666666666666668 0.2236007243667133 0.22473070835482886
0.23 0.22680086358396223 0.2279775235351884
0.23333333333333334 0.23001559322206233 0.23122180563429856
0.23666666666666666 0.23324370940588268 0.23446351860461384
