# From N. R. Badnell t3D <- s2S, in units of K, strength
1028.6830593986183 0.15024918543951232
1110.528400639977 0.1502165791326006
1196.1891717913654 0.15047086851417163
1288.4573990960798 0.1505868020498578
1387.8427496541365 0.15063027712574012
1494.8942038121102 0.15063027712574012
1610.2030875961639 0.1507607023533871
1734.4063390522695 0.15089112758103404
1868.190026536045 0.15094909434887716
2012.2931383863947 0.15094909434887716
2167.5116649161887 0.15090561927299484
2334.702995267895 0.15071722727750478
2514.790653421306 0.15063027712574012
2708.769399513915 0.15055781866593626
2917.7107246524083 0.15038391836240697
3142.7687695672157 0.1503114599026031
3385.1866998033893 0.15022450975083845
3646.303572662717 0.1500361177553484
3927.56173382848 0.14999264267946608
4230.514784529883 0.15022450975083845
4556.836163254949 0.15055781866593626
4908.328389415046 0.15087663588907327
5286.933020020849 0.1511954531122103
5694.741374367965 0.15152876202730808
6134.006085972781 0.1518620709424059
6607.153545568539 0.15218088816554293
7116.797303893738 0.1525141970806407
7665.752508306655 0.15281852261181694
8257.051452970132 0.15326776506260092
8893.960328502271 0.1537170075133849
9579.997263613812 0.154224216732012
10318.951758389854 0.15468795087475676
11114.905616560665 0.15519516009338383
11972.255492386263 0.15564440254416784
12895.737176698203 0.1561516117627949
13890.451756248833 0.15661534590553966
14961.893790865626 0.15710806343220596
16115.981664054758 0.15758628926691148
17359.09027470263 0.15806451510161704
18698.086250456792 0.15854274093632256
20140.36587729594 0.1587890996996557
21693.895954803236 0.1580790067935778
23367.257802816774 0.15733993050357833
25169.69466253964 0.15658636252161812
27111.162753941622 0.15583279453965787
29202.38627148075 0.15509371824965842
31454.91662192851 0.15435464195965898
33881.19623151286 0.15339062063723102
36494.62727483455 0.15270778060533868
39309.64570519912 0.1518030955952688
42341.800995288686 0.15010237610665036
45607.84202864259 0.14840684814723987
49125.80961638984 0.14656330321397065
52915.13615027342 0.14477116397482162
56996.752942424784 0.1429997165361353
61393.20584480859 0.1412703746288163
66128.77978698937 0.13940404642012744
71229.632920137 0.13755257086862036
76723.94110825089 0.1358087372693406
82642.05356473468 0.13353837219548603
89016.6604940216 0.13092813713281082
95882.97366426104 0.12814090171235532
103278.92090850609 0.12547443039157297
111245.35562877757 0.12278380625085598
119826.28246025725 0.1201318266220344
129069.10034211828 0.11745879422752913
139024.8643376634 0.114777831214786
149748.56764999512 0.11214034327792517
161299.44539100755 0.1094883636491036
173741.30178164327 0.10687985909616432
187142.86259079046 0.10422787946734274
201578.15475960635 0.10154691645459962
217126.9153082163 0.09869205313832718
233875.0317834961 0.09579371474617246
251915.01668085175 0.09290986804597848
271346.51846059994 0.09006949642166685
292276.87198166654 0.08715666633755134
314821.69139307196 0.08427281963735736
339105.5087581874 0.08135998955324186
365262.46193936706 0.078661434794287
393437.0355426631 0.07581623260598844
423784.8590154161 0.07314976128520606
456473.56630522874 0.07062510682978046
491683.7218288485 0.06794897438102426
529609.817865809 0.06530975593442748
570461.348886166 0.06271574307344902
614463.9687466662 0.060253885949853425
661860.7371474105 0.057561531299400476
712913.4622341373 0.05523803002168978
767904.1467623219 0.0523686750134566
